Date,Open,High,Low,Close,Adj Close,Volume
2018-06-11,11168.990234375,11186.669921875,11118.8095703125,11149.23046875,11149.23046875,2763200
2018-06-12,11140.01953125,11160.0498046875,11088.5302734375,11144.7900390625,11144.7900390625,3009100
2018-06-13,11153.2001953125,11188.009765625,11119.240234375,11173.2099609375,11173.2099609375,3259400
2018-06-14,11143.0400390625,11143.0400390625,11013.98046875,11013.98046875,11013.98046875,3145600
2018-06-15,10998.2001953125,11087.4697265625,10981.6103515625,11087.4697265625,11087.4697265625,3547100
2018-06-19,11008.76953125,11008.76953125,10904.1904296875,10904.1904296875,10904.1904296875,3158000
2018-06-20,10904.7998046875,10969.2001953125,10842.5595703125,10927.4404296875,10927.4404296875,3060000
2018-06-21,10949.849609375,10992.3095703125,10941.0703125,10941.0703125,10941.0703125,2522200
2018-06-22,10901.25,10914.830078125,10828.8603515625,10899.2802734375,10899.2802734375,2733900
2018-06-25,10834.0703125,10851.16015625,10786.4599609375,10786.4599609375,10786.4599609375,2393700
2018-06-26,10730.900390625,10752.990234375,10651.419921875,10742.169921875,10742.169921875,2616000
2018-06-27,10766.8798828125,10800.33984375,10701.0302734375,10701.0302734375,10701.0302734375,2357900
2018-06-28,10669.419921875,10723.83984375,10633.009765625,10654.2802734375,10654.2802734375,2259600
2018-06-29,10667.6396484375,10836.91015625,10667.6396484375,10836.91015625,10836.91015625,2256100
2018-07-02,10852.169921875,10886.2001953125,10777.9404296875,10777.9404296875,10777.9404296875,2244500
2018-07-03,10802.8798828125,10873.48046875,10707.6796875,10715.7197265625,10715.7197265625,2685900
2018-07-04,10714.25,10752.0498046875,10680.4404296875,10721.8701171875,10721.8701171875,2081200
2018-07-05,10690.91015625,10709.7998046875,10585.26953125,10611.8095703125,10611.8095703125,2075800
2018-07-06,10645.66015625,10665.7197265625,10523.580078125,10608.5703125,10608.5703125,2613100
2018-07-09,10638.900390625,10746.740234375,10638.900390625,10720.2802734375,10720.2802734375,2329300
2018-07-10,10737.6201171875,10776.4697265625,10728.240234375,10756.8896484375,10756.8896484375,2427500
2018-07-11,10693.6396484375,10693.6396484375,10635.0302734375,10676.83984375,10676.83984375,2140700
2018-07-12,10644.91015625,10752.5703125,10643.650390625,10738.3798828125,10738.3798828125,2053500
2018-07-13,10769.7001953125,10864.5400390625,10769.7001953125,10864.5400390625,10864.5400390625,2134000
2018-07-16,10867.9697265625,10890.2001953125,10817.4501953125,10817.4501953125,10817.4501953125,1889400
2018-07-17,10802.75,10818.83984375,10758.830078125,10778.990234375,10778.990234375,2029100
2018-07-18,10811.4296875,10872.740234375,10788.3701171875,10842.4599609375,10842.4599609375,2388600
2018-07-19,10868.5595703125,10896.25,10826.1396484375,10835.3798828125,10835.3798828125,2052700
2018-07-20,10932.509765625,10963.9501953125,10893.73046875,10932.1103515625,10932.1103515625,2245800
2018-07-23,10929.4599609375,10984.83984375,10901.75,10946.8896484375,10946.8896484375,2153400
2018-07-24,10937.76953125,10995.3896484375,10917.6103515625,10995.3896484375,10995.3896484375,2213600
2018-07-25,10957.66015625,10992.2900390625,10956.0,10965.7900390625,10965.7900390625,1970700
2018-07-26,10969.349609375,11018.1904296875,10966.330078125,11010.6103515625,11010.6103515625,2336000
2018-07-27,11023.0703125,11075.7802734375,11009.16015625,11075.7802734375,11075.7802734375,2230900
2018-07-30,11072.7001953125,11080.41015625,11001.150390625,11033.5400390625,11033.5400390625,2141500
2018-07-31,10997.73046875,11057.509765625,10976.4599609375,11057.509765625,11057.509765625,2513500
2018-08-01,11062.3603515625,11100.01953125,11058.2802734375,11098.1298828125,11098.1298828125,2144000
2018-08-02,11095.669921875,11095.669921875,10919.1298828125,10929.76953125,10929.76953125,2168200
2018-08-03,10957.2998046875,11012.4296875,10957.2998046875,11012.4296875,11012.4296875,1956900
2018-08-06,10997.259765625,11054.490234375,10994.9697265625,11024.099609375,11024.099609375,1896400
2018-08-07,11024.9697265625,11030.08984375,10983.4404296875,10983.4404296875,10983.4404296875,1987900
2018-08-08,11026.0703125,11095.5,11026.0703125,11075.25,11075.25,2141000
2018-08-09,11063.6201171875,11063.6201171875,11001.9599609375,11028.0703125,11028.0703125,2004300
2018-08-10,11009.9599609375,11033.8896484375,10972.25,10983.6796875,10983.6796875,2143300
2018-08-13,10939.6796875,10939.6796875,10693.73046875,10748.919921875,10748.919921875,2883800
2018-08-14,10797.9501953125,10829.849609375,10755.5302734375,10824.23046875,10824.23046875,2280700
2018-08-15,10827.2802734375,10827.2802734375,10688.58984375,10716.75,10716.75,2450800
2018-08-16,10663.5703125,10725.7099609375,10606.259765625,10683.900390625,10683.900390625,2348700
2018-08-17,10702.599609375,10757.009765625,10688.5498046875,10690.9599609375,10690.9599609375,2069100
2018-08-20,10698.759765625,10729.900390625,10663.4404296875,10699.0498046875,10699.0498046875,2057400
2018-08-21,10697.009765625,10792.2001953125,10697.009765625,10792.2001953125,10792.2001953125,1972500
2018-08-22,10790.240234375,10828.2099609375,10774.6904296875,10804.2001953125,10804.2001953125,2018400
2018-08-23,10817.330078125,10863.1298828125,10802.7900390625,10863.1298828125,10863.1298828125,1938600
2018-08-24,10865.91015625,10865.91015625,10770.3203125,10809.349609375,10809.349609375,1748700
2018-08-27,10847.169921875,10916.6904296875,10847.169921875,10902.2099609375,10902.2099609375,1710800
2018-08-28,10946.330078125,11005.5498046875,10946.330078125,10989.5498046875,10989.5498046875,1940600
2018-08-29,11029.1201171875,11099.5703125,11029.1103515625,11099.5703125,11099.5703125,1822900
2018-08-30,11153.9697265625,11186.0498046875,11080.0703125,11093.75,11093.75,1915800
2018-08-31,11037.259765625,11063.9404296875,10987.6796875,11063.9404296875,11063.9404296875,2081900
2018-09-03,11087.8603515625,11097.1103515625,10952.849609375,10964.2197265625,10964.2197265625,1897900
2018-09-04,10981.3896484375,11028.26953125,10956.490234375,11021.3798828125,11021.3798828125,1653400
2018-09-05,11042.41015625,11058.0595703125,10989.9296875,10995.1298828125,10995.1298828125,1898700
2018-09-06,11016.919921875,11016.919921875,10905.33984375,10924.2998046875,10924.2998046875,2038400
2018-09-07,10922.5498046875,10922.5498046875,10807.5595703125,10846.990234375,10846.990234375,2491300
2018-09-10,10869.7998046875,10877.7197265625,10689.2900390625,10725.7998046875,10725.7998046875,2600600
2018-09-11,10723.0,10765.419921875,10669.58984375,10752.2998046875,10752.2998046875,2098700
2018-09-12,10762.91015625,10779.9296875,10667.25,10722.5703125,10722.5703125,1938500
2018-09-13,10726.669921875,10758.83984375,10701.25,10727.23046875,10727.23046875,1811500
2018-09-14,10776.5302734375,10882.0400390625,10770.4697265625,10868.1396484375,10868.1396484375,2068800
2018-09-17,10881.7802734375,10883.98046875,10806.73046875,10828.6103515625,10828.6103515625,1698100
2018-09-18,10794.2197265625,10806.5595703125,10750.8095703125,10760.2099609375,10760.2099609375,1938500
2018-09-19,10808.5,10882.75,10808.5,10857.26953125,10857.26953125,1999200
2018-09-20,10886.1904296875,10908.3603515625,10814.5400390625,10831.41015625,10831.41015625,2090900
2018-09-21,10857.099609375,10972.41015625,10835.83984375,10972.41015625,10972.41015625,2539000
2018-09-25,10959.5595703125,11003.490234375,10941.76953125,10978.849609375,10978.849609375,1987200
2018-09-26,10974.080078125,11007.349609375,10947.2900390625,10974.1904296875,10974.1904296875,1855200
2018-09-27,10973.76953125,11051.08984375,10961.26953125,11034.1904296875,11034.1904296875,2089800
2018-09-28,11050.08984375,11073.9501953125,10966.9599609375,11006.33984375,11006.33984375,2192700
2018-10-01,11014.1904296875,11062.4296875,11012.9501953125,11051.7998046875,11051.7998046875,1646700
2018-10-02,11048.8896484375,11064.33984375,10906.419921875,10919.6298828125,10919.6298828125,1802400
2018-10-03,10918.740234375,10926.73046875,10839.4599609375,10863.9404296875,10863.9404296875,1696000
2018-10-04,10826.1904296875,10826.1904296875,10707.759765625,10718.91015625,10718.91015625,1874000
2018-10-05,10665.2900390625,10669.6298828125,10446.9404296875,10517.1201171875,10517.1201171875,2735700
2018-10-08,10467.849609375,10507.830078125,10403.1298828125,10455.9296875,10455.9296875,1796600
2018-10-09,10464.3896484375,10503.099609375,10428.9697265625,10466.830078125,10466.830078125,2097200
2018-10-11,10272.0400390625,10272.0400390625,9797.9296875,9806.1103515625,9806.1103515625,4348500
2018-10-12,9811.580078125,10046.009765625,9740.759765625,10045.8095703125,10045.8095703125,2724400
2018-10-15,9989.6298828125,9989.6298828125,9890.4697265625,9901.1201171875,9901.1201171875,2044700
2018-10-16,9891.9697265625,10011.1904296875,9888.73046875,9981.099609375,9981.099609375,1888800
2018-10-17,10048.4296875,10127.009765625,9978.25,9979.1396484375,9979.1396484375,1856700
2018-10-18,9975.4599609375,10019.5,9919.7900390625,9953.73046875,9953.73046875,1611800
2018-10-19,9879.4697265625,9919.259765625,9762.91015625,9919.259765625,9919.259765625,2417000
2018-10-22,9871.2998046875,9984.150390625,9822.150390625,9974.2802734375,9974.2802734375,1481700
2018-10-23,9912.2802734375,9912.2802734375,9775.2001953125,9775.2001953125,9775.2001953125,1711300
2018-10-24,9774.2900390625,9809.1904296875,9667.849609375,9759.400390625,9759.400390625,2135200
2018-10-25,9622.9501953125,9622.9501953125,9475.6103515625,9520.7900390625,9520.7900390625,2456900
2018-10-26,9570.1904296875,9629.0703125,9400.6904296875,9489.1796875,9489.1796875,2247500
2018-10-29,9515.4296875,9554.349609375,9459.1201171875,9516.3203125,9516.3203125,1787600
2018-10-30,9508.8095703125,9574.830078125,9481.66015625,9526.1103515625,9526.1103515625,1671600
2018-10-31,9588.8603515625,9802.1298828125,9588.8603515625,9802.1298828125,9802.1298828125,2211300
2018-11-01,9812.2001953125,9869.58984375,9742.6103515625,9844.740234375,9844.740234375,1992200
2018-11-02,9871.400390625,9906.58984375,9817.2900390625,9906.58984375,9906.58984375,2238700
2018-11-05,9856.849609375,9889.8095703125,9786.25,9889.8095703125,9889.8095703125,1847700
2018-11-06,9888.41015625,9899.9697265625,9782.8603515625,9824.9501953125,9824.9501953125,1984100
2018-11-07,9818.150390625,9912.5302734375,9817.9501953125,9908.349609375,9908.349609375,1867900
2018-11-08,9958.4697265625,10014.419921875,9938.5498046875,9945.3095703125,9945.3095703125,2038400
2018-11-09,9921.7802734375,9921.7802734375,9798.4501953125,9830.009765625,9830.009765625,1597500
2018-11-12,9806.7998046875,9875.83984375,9764.4599609375,9831.2099609375,9831.2099609375,1553300
2018-11-13,9727.169921875,9777.349609375,9616.16015625,9775.83984375,9775.83984375,1893900
2018-11-14,9799.6904296875,9823.25,9763.8896484375,9791.8798828125,9791.8798828125,1936800
2018-11-15,9806.580078125,9844.3896484375,9755.1201171875,9826.4599609375,9826.4599609375,1981500
2018-11-16,9819.0498046875,9851.2900390625,9770.8701171875,9797.08984375,9797.08984375,2128300
2018-11-19,9795.4697265625,9836.01953125,9779.400390625,9828.6904296875,9828.6904296875,1612100
2018-11-20,9788.9501953125,9800.0302734375,9726.7998046875,9743.990234375,9743.990234375,1494300
2018-11-21,9698.51953125,9753.6904296875,9632.4697265625,9741.51953125,9741.51953125,1656500
2018-11-22,9769.330078125,9792.990234375,9702.76953125,9714.7099609375,9714.7099609375,1653700
2018-11-23,9730.6396484375,9738.7998046875,9654.91015625,9667.2998046875,9667.2998046875,1478500
2018-11-26,9679.98046875,9847.349609375,9679.98046875,9765.3603515625,9765.3603515625,1721700
2018-11-27,9728.9501953125,9781.400390625,9688.740234375,9778.6201171875,9778.6201171875,1887000
2018-11-28,9774.0302734375,9890.8896484375,9767.1396484375,9884.3095703125,9884.3095703125,2320700
2018-11-29,9959.8701171875,10001.849609375,9885.3603515625,9885.3603515625,9885.3603515625,2548900
2018-11-30,9899.240234375,9957.6298828125,9888.0302734375,9888.0302734375,9888.0302734375,3655700
2018-12-03,9979.2099609375,10148.75,9979.2099609375,10137.8701171875,10137.8701171875,3055000
2018-12-04,10120.4296875,10126.01953125,10061.7001953125,10083.5400390625,10083.5400390625,2576200
2018-12-05,9971.98046875,9971.98046875,9895.2900390625,9916.740234375,9916.740234375,2025400
2018-12-06,9850.080078125,9850.080078125,9664.75,9684.7197265625,9684.7197265625,2658000
2018-12-07,9719.4599609375,9785.2001953125,9719.4599609375,9760.8798828125,9760.8798828125,1716300
2018-12-10,9722.9697265625,9722.9697265625,9626.4697265625,9647.5400390625,9647.5400390625,1868800
2018-12-11,9661.7197265625,9720.9599609375,9661.7197265625,9707.0400390625,9707.0400390625,1768400
2018-12-12,9741.4501953125,9835.5595703125,9741.4501953125,9816.4501953125,9816.4501953125,1860200
2018-12-13,9827.3203125,9871.9599609375,9815.5,9858.759765625,9858.759765625,2034600
2018-12-14,9818.9501953125,9818.9501953125,9718.9404296875,9774.16015625,9774.16015625,1837600
2018-12-17,9762.490234375,9826.8798828125,9733.98046875,9787.5302734375,9787.5302734375,1597900
2018-12-18,9756.4599609375,9756.669921875,9701.099609375,9718.8203125,9718.8203125,1881600
2018-12-19,9720.919921875,9783.2099609375,9720.919921875,9783.2099609375,9783.2099609375,1782800
2018-12-20,9729.2900390625,9741.5498046875,9658.5,9674.51953125,9674.51953125,1696500
2018-12-21,9648.98046875,9683.9501953125,9585.3203125,9676.669921875,9676.669921875,2087300
2018-12-24,9646.5302734375,9658.9501953125,9613.2900390625,9639.7001953125,9639.7001953125,1385100
2018-12-25,9559.7001953125,9559.7001953125,9479.0595703125,9527.08984375,9527.08984375,1458500
2018-12-26,9544.8701171875,9591.91015625,9473.2998046875,9478.990234375,9478.990234375,1299700
2018-12-27,9555.009765625,9670.9697265625,9555.009765625,9641.5595703125,9641.5595703125,1511100
2018-12-28,9649.9697265625,9727.41015625,9630.76953125,9727.41015625,9727.41015625,1411300
2019-01-02,9725.26953125,9737.6796875,9542.51953125,9554.1396484375,9554.1396484375,1239100
2019-01-03,9494.25,9554.5302734375,9474.4697265625,9492.419921875,9492.419921875,1560800
2019-01-04,9427.240234375,9427.240234375,9319.2802734375,9382.509765625,9382.509765625,1842100
2019-01-07,9460.2001953125,9596.349609375,9460.2001953125,9590.2998046875,9590.2998046875,1722300
2019-01-08,9591.5595703125,9600.9404296875,9547.6298828125,9563.599609375,9563.599609375,1423100
2019-01-09,9584.6298828125,9741.6396484375,9584.6298828125,9738.3095703125,9738.3095703125,2281800
2019-01-10,9731.1103515625,9731.1103515625,9683.2001953125,9720.6904296875,9720.6904296875,1609200
2019-01-11,9753.6298828125,9796.98046875,9736.0,9759.400390625,9759.400390625,1618600
2019-01-14,9737.669921875,9762.3701171875,9677.490234375,9708.2197265625,9708.2197265625,1356000
2019-01-15,9701.9296875,9806.0400390625,9701.9296875,9806.0400390625,9806.0400390625,1709500
2019-01-16,9781.349609375,9803.990234375,9763.8095703125,9763.8095703125,9763.8095703125,1796800
2019-01-17,9773.3095703125,9826.25,9759.509765625,9789.150390625,9789.150390625,1634200
2019-01-18,9781.3896484375,9842.7998046875,9771.150390625,9836.0595703125,9836.0595703125,1545600
2019-01-21,9870.26953125,9919.9404296875,9870.26953125,9889.400390625,9889.400390625,1593600
2019-01-22,9880.5400390625,9894.66015625,9855.4697265625,9894.66015625,9894.66015625,1408000
2019-01-23,9869.5400390625,9873.3896484375,9828.0302734375,9846.400390625,9846.400390625,1140300
2019-01-24,9865.0,9892.8203125,9847.3203125,9877.1201171875,9877.1201171875,1452000
2019-01-25,9923.3896484375,9980.080078125,9918.2099609375,9969.6103515625,9969.6103515625,1944600
2019-01-28,10006.4599609375,10020.599609375,9990.0703125,10013.330078125,10013.330078125,1656900
2019-01-29,9944.7099609375,9952.33984375,9893.9599609375,9931.58984375,9931.58984375,1647200
2019-01-30,9915.9697265625,9959.0302734375,9909.8095703125,9932.259765625,9932.259765625,1981800
2019-02-11,10029.83984375,10065.51953125,9988.830078125,10004.25,10004.25,2320500
2019-02-12,10032.080078125,10100.23046875,10032.080078125,10097.740234375,10097.740234375,2264900
2019-02-13,10123.6103515625,10140.98046875,10074.33984375,10090.580078125,10090.580078125,2455200
2019-02-14,10095.990234375,10135.6201171875,10082.0,10089.009765625,10089.009765625,2140200
2019-02-15,10111.1796875,10135.16015625,10055.5,10064.7802734375,10064.7802734375,2137700
2019-02-18,10096.9404296875,10165.76953125,10096.9404296875,10145.2802734375,10145.2802734375,1911900
2019-02-19,10152.1103515625,10173.4697265625,10143.150390625,10152.259765625,10152.259765625,1765600
2019-02-20,10181.9404296875,10272.4599609375,10181.9404296875,10272.4599609375,10272.4599609375,2246700
2019-02-21,10282.3203125,10319.5302734375,10256.5302734375,10319.5302734375,10319.5302734375,2282400
2019-02-22,10309.01953125,10322.919921875,10269.9501953125,10322.919921875,10322.919921875,2188700
2019-02-25,10343.4501953125,10390.9296875,10343.4501953125,10390.9296875,10390.9296875,2325300
2019-02-26,10403.0302734375,10416.91015625,10368.8603515625,10391.5498046875,10391.5498046875,2295000
2019-02-27,10385.8095703125,10403.0498046875,10343.5595703125,10389.169921875,10389.169921875,2510800
2019-03-04,10385.25,10402.3896484375,10313.1796875,10349.8798828125,10349.8798828125,2273800
2019-03-05,10323.25,10334.33984375,10295.4404296875,10305.259765625,10305.259765625,1773500
2019-03-06,10328.1796875,10359.1201171875,10327.900390625,10357.150390625,10357.150390625,1865800
2019-03-07,10359.4697265625,10367.98046875,10299.4599609375,10311.6796875,10311.6796875,2007700
2019-03-08,10274.2802734375,10274.2802734375,10204.2099609375,10241.75,10241.75,1780600
2019-03-11,10224.26953125,10269.2998046875,10214.01953125,10250.2802734375,10250.2802734375,1774800
2019-03-12,10294.3701171875,10382.1201171875,10294.3701171875,10343.330078125,10343.330078125,1970500
2019-03-13,10331.26953125,10373.3203125,10331.26953125,10373.3203125,10373.3203125,1810600
2019-03-14,10391.2998046875,10407.26953125,10339.6396484375,10348.650390625,10348.650390625,2101900
2019-03-15,10374.66015625,10439.240234375,10370.0,10439.240234375,10439.240234375,2821000
2019-03-18,10455.1904296875,10512.7001953125,10445.740234375,10512.7001953125,10512.7001953125,2211800
2019-03-19,10497.400390625,10525.599609375,10484.6904296875,10512.3203125,10512.3203125,2284300
2019-03-20,10529.2998046875,10556.8095703125,10506.9599609375,10551.5595703125,10551.5595703125,2260000
2019-03-21,10563.9296875,10612.33984375,10551.669921875,10609.5498046875,10609.5498046875,2137700
2019-03-22,10642.5703125,10667.9404296875,10589.4697265625,10639.0703125,10639.0703125,2427100
2019-03-25,10535.1201171875,10535.1201171875,10458.7900390625,10479.48046875,10479.48046875,2215900
2019-03-26,10506.6796875,10559.2001953125,10506.6796875,10559.2001953125,10559.2001953125,1978500
2019-03-27,10542.6796875,10556.75,10515.8603515625,10542.7001953125,10542.7001953125,1974900
2019-03-28,10529.01953125,10536.259765625,10499.2900390625,10536.259765625,10536.259765625,1931300
2019-03-29,10551.990234375,10641.0400390625,10525.26953125,10641.0400390625,10641.0400390625,2220600
2019-04-01,10714.6796875,10735.0703125,10627.009765625,10642.6298828125,10642.6298828125,2667600
2019-04-02,10695.4697265625,10728.3798828125,10685.099609375,10690.2998046875,10690.2998046875,2311900
2019-04-03,10725.169921875,10741.5595703125,10690.23046875,10704.3798828125,10704.3798828125,2223400
2019-04-08,10759.9599609375,10807.0498046875,10759.9599609375,10800.5703125,10800.5703125,2775100
2019-04-09,10805.3896484375,10851.599609375,10793.76953125,10851.599609375,10851.599609375,2515400
2019-04-10,10839.9296875,10875.650390625,10815.6103515625,10868.1396484375,10868.1396484375,2380600
2019-04-11,10869.240234375,10887.1201171875,10797.759765625,10808.76953125,10808.76953125,2465900
2019-04-12,10820.9404296875,10836.4404296875,10782.01953125,10805.2998046875,10805.2998046875,2240000
2019-04-15,10849.83984375,10897.2099609375,10849.5498046875,10875.599609375,10875.599609375,2225000
2019-04-16,10905.6298828125,10927.849609375,10876.33984375,10927.849609375,10927.849609375,2542500
2019-04-17,10961.6103515625,11016.919921875,10961.6103515625,10997.259765625,10997.259765625,2918400
2019-04-18,11038.240234375,11077.990234375,10926.849609375,10962.01953125,10962.01953125,2903900
2019-04-19,11017.6904296875,11045.080078125,10950.4296875,10968.5,10968.5,2135400
2019-04-22,10994.51953125,11027.490234375,10974.8203125,10987.7099609375,10987.7099609375,2117600
2019-04-23,10994.2802734375,11025.6796875,10949.2998046875,11025.6796875,11025.6796875,1997200
2019-04-24,11054.01953125,11070.849609375,10995.830078125,11027.6396484375,11027.6396484375,2158600
2019-04-25,11017.73046875,11046.76953125,11006.6796875,11039.8603515625,11039.8603515625,2203500
2019-04-26,10986.5302734375,10986.5302734375,10906.4404296875,10952.4697265625,10952.4697265625,2174600
2019-04-29,10952.91015625,10992.5498046875,10905.7802734375,10939.0595703125,10939.0595703125,2124700
2019-04-30,10945.9404296875,10978.099609375,10910.7802734375,10967.73046875,10967.73046875,1865000
2019-05-02,10992.759765625,11046.6396484375,10988.7001953125,11004.490234375,11004.490234375,1843600
2019-05-03,11037.990234375,11097.0,11018.8603515625,11096.2998046875,11096.2998046875,1868300
2019-05-06,11005.3603515625,11005.3603515625,10870.400390625,10897.1201171875,10897.1201171875,2240200
2019-05-07,10913.9501953125,11004.759765625,10913.9501953125,10987.1396484375,10987.1396484375,1781400
2019-05-08,10938.4697265625,10946.8203125,10867.0595703125,10923.7099609375,10923.7099609375,1846400
2019-05-09,10910.4697265625,10910.4697265625,10732.9697265625,10733.669921875,10733.669921875,2458000
2019-05-10,10751.5498046875,10834.6904296875,10669.3896484375,10712.990234375,10712.990234375,2139200
2019-05-13,10684.0400390625,10693.4404296875,10549.0595703125,10558.2900390625,10558.2900390625,2021900
2019-05-14,10480.2099609375,10544.9697265625,10363.01953125,10519.25,10519.25,2502400
2019-05-15,10535.240234375,10612.5,10535.240234375,10560.7099609375,10560.7099609375,2024100
2019-05-16,10556.580078125,10573.9296875,10474.6103515625,10474.6103515625,10474.6103515625,2169600
2019-05-17,10508.5595703125,10564.9697265625,10384.1103515625,10384.1103515625,10384.1103515625,2375500
2019-05-20,10405.3603515625,10465.83984375,10385.1796875,10398.41015625,10398.41015625,1909200
2019-05-21,10362.349609375,10477.2001953125,10342.3203125,10464.5,10464.5,2268700
2019-05-22,10481.099609375,10520.6201171875,10453.5,10457.2197265625,10457.2197265625,1664400
2019-05-23,10404.0,10404.0,10289.6904296875,10308.3701171875,10308.3701171875,1960700
2019-05-24,10313.150390625,10370.9697265625,10308.58984375,10328.2802734375,10328.2802734375,1754200
2019-05-27,10344.1796875,10365.4404296875,10305.2802734375,10334.1298828125,10334.1298828125,1661800
2019-05-28,10348.580078125,10361.6103515625,10312.3095703125,10312.3095703125,10312.3095703125,3192400
2019-05-29,10277.349609375,10307.75,10227.4404296875,10301.7802734375,10301.7802734375,1853800
2019-05-30,10307.1201171875,10384.3603515625,10306.0302734375,10382.990234375,10382.990234375,1788400
2019-05-31,10386.1201171875,10515.099609375,10369.01953125,10498.490234375,10498.490234375,2168100
2019-06-03,10482.4501953125,10511.2001953125,10383.509765625,10500.0703125,10500.0703125,1635900
2019-06-04,10499.509765625,10518.330078125,10421.8095703125,10429.1201171875,10429.1201171875,1621700
2019-06-05,10497.5,10541.2900390625,10446.509765625,10461.6201171875,10461.6201171875,1703200
2019-06-06,10409.900390625,10429.330078125,10371.080078125,10409.2001953125,10409.2001953125,1716000
2019-06-10,10486.23046875,10566.4697265625,10466.240234375,10566.4697265625,10566.4697265625,1819200
2019-06-11,10567.5400390625,10637.900390625,10548.0595703125,10607.759765625,10607.759765625,2350800
2019-06-12,10605.75,10630.6904296875,10566.3701171875,10615.66015625,10615.66015625,2034500
2019-06-13,10582.1904296875,10617.0595703125,10539.490234375,10561.009765625,10561.009765625,1685400
2019-06-14,10546.419921875,10568.919921875,10517.8203125,10524.669921875,10524.669921875,1505300
2019-06-17,10488.7001953125,10562.9697265625,10474.1904296875,10530.5400390625,10530.5400390625,1444800
2019-06-18,10547.150390625,10573.76953125,10521.7001953125,10566.740234375,10566.740234375,1524200
2019-06-19,10650.48046875,10778.6396484375,10650.48046875,10775.33984375,10775.33984375,2370300
2019-06-20,10749.41015625,10799.1396484375,10745.25,10785.009765625,10785.009765625,2079800
2019-06-21,10817.7099609375,10840.2900390625,10773.4697265625,10803.76953125,10803.76953125,2780700
2019-06-24,10734.25,10786.330078125,10695.490234375,10779.4501953125,10779.4501953125,1711700
2019-06-25,10777.1796875,10787.6201171875,10693.0400390625,10706.7197265625,10706.7197265625,1790000
2019-06-26,10661.3896484375,10690.98046875,10645.3701171875,10652.5498046875,10652.5498046875,1555600
2019-06-27,10674.2001953125,10800.2900390625,10674.2001953125,10773.900390625,10773.900390625,2226300
2019-06-28,10786.66015625,10788.080078125,10719.080078125,10730.830078125,10730.830078125,1693000
2019-07-01,10821.2998046875,10914.849609375,10821.2998046875,10895.4599609375,10895.4599609375,2277900
2019-07-02,10878.009765625,10888.2099609375,10843.6396484375,10865.1201171875,10865.1201171875,2034200
2019-07-03,10793.099609375,10812.650390625,10720.66015625,10743.76953125,10743.76953125,1875300
2019-07-04,10755.8701171875,10791.2802734375,10750.900390625,10775.900390625,10775.900390625,1576600
2019-07-05,10785.849609375,10812.3798828125,10756.669921875,10785.73046875,10785.73046875,1573800
2019-07-08,10742.8095703125,10781.1103515625,10708.919921875,10751.2197265625,10751.2197265625,1628900
2019-07-09,10729.830078125,10733.5703125,10680.849609375,10702.7802734375,10702.7802734375,1723300
2019-07-10,10723.23046875,10810.16015625,10723.23046875,10798.48046875,10798.48046875,2038800
2019-07-11,10817.599609375,10856.509765625,10799.650390625,10843.419921875,10843.419921875,2378800
2019-07-12,10855.16015625,10867.58984375,10823.8896484375,10824.349609375,10824.349609375,2352200
2019-07-15,10819.919921875,10880.5595703125,10769.5703125,10876.4296875,10876.4296875,2211100
2019-07-16,10865.0,10899.83984375,10865.0,10886.0498046875,10886.0498046875,2352100
2019-07-17,10861.1103515625,10861.1103515625,10804.33984375,10828.48046875,10828.48046875,2420400
2019-07-18,10821.919921875,10835.4296875,10792.26953125,10799.2802734375,10799.2802734375,2208600
2019-07-19,10861.990234375,10919.9599609375,10861.990234375,10873.1904296875,10873.1904296875,2136100
2019-07-22,10910.5,10949.759765625,10909.150390625,10944.5302734375,10944.5302734375,2145600
2019-07-23,10963.8603515625,10994.4404296875,10932.5302734375,10947.259765625,10947.259765625,2326900
2019-07-24,10969.740234375,10976.4599609375,10912.919921875,10935.759765625,10935.759765625,2400800
2019-07-25,10892.25,10945.919921875,10879.400390625,10941.41015625,10941.41015625,2543700
2019-07-26,10898.25,10907.4404296875,10879.240234375,10891.98046875,10891.98046875,2243400
2019-07-29,10872.6298828125,10905.740234375,10863.330078125,10885.73046875,10885.73046875,2149500
2019-07-30,10909.98046875,10927.16015625,10827.740234375,10830.900390625,10830.900390625,2415700
2019-07-31,10824.150390625,10835.7998046875,10754.0703125,10823.8095703125,10823.8095703125,2427500
2019-08-01,10773.0595703125,10773.25,10714.73046875,10731.75,10731.75,2335400
2019-08-02,10641.2802734375,10641.2802734375,10524.6796875,10549.0400390625,10549.0400390625,2828900
2019-08-05,10528.8701171875,10542.490234375,10418.25,10423.41015625,10423.41015625,2297300
2019-08-06,10304.8798828125,10425.599609375,10180.0400390625,10394.75,10394.75,2451800
2019-08-07,10422.8896484375,10461.3701171875,10366.5400390625,10386.1796875,10386.1796875,2041200
2019-08-08,10383.6201171875,10500.76953125,10383.6201171875,10494.490234375,10494.490234375,2086500
2019-08-12,10491.7900390625,10514.0498046875,10440.76953125,10472.3603515625,10472.3603515625,2361300
2019-08-13,10436.6201171875,10436.6201171875,10361.8896484375,10362.66015625,10362.66015625,2269300
2019-08-14,10444.5,10518.01953125,10427.73046875,10427.73046875,10427.73046875,2618400
2019-08-15,10374.75,10374.75,10287.759765625,10327.1298828125,10327.1298828125,2414000
